TransactionID,device_profile_id,id_15,id_23,id_34,DeviceType
3013799,Windows|Windows 10|edge 15.0|UNK,New,,match_status:2,desktop
3003172,Windows|Windows 7|chrome 62.0|1920x1200,New,IP_PROXY:ANONYMOUS,,desktop
3006861,Windows|Windows 10|chrome 62.0|1366x768,Found,,match_status:2,desktop
3010308,iOS Device|iOS 11.1.1|mobile safari 11.0|1334x750,Found,,match_status:1,mobile
3003187,UNK|Android|chrome 61.0|855x480,New,,match_status:2,mobile
3006886,Windows|Windows 10|chrome 62.0|1920x1080,Found,,match_status:2,desktop
3010299,iOS Device|iOS 11.1.2|mobile safari 11.0|1334x750,New,,match_status:1,mobile
3003212,Trident/7.0|Windows 7|ie 11.0 for desktop|UNK,Found,,match_status:2,desktop
3013798,Windows|Windows 7|chrome 62.0|1600x900,New,,match_status:2,desktop
3013811,Windows|Windows 10|chrome 62.0|1366x768,New,,match_status:2,desktop
3010297,MacOS|Mac OS X 10_10_5|chrome 62.0|1920x1080,Found,,match_status:2,desktop
3003220,rv:57.0|Mac OS X 10.9|firefox 57.0|1440x900,Found,,match_status:2,desktop
3013801,Windows|Windows 10|edge 15.0|1920x1080,New,,match_status:2,desktop
3003232,MacOS|Mac OS X 10_12_6|safari generic|2560x1600,New,,match_status:2,desktop
3013819,Windows|Windows 7|chrome 62.0|1920x1080,New,,match_status:0,desktop
3000581,MacOS|Mac OS X 10_12_6|chrome 62.0|1920x1080,New,,match_status:2,desktop
3010357,SM-G920I Build/NRD90M|UNK|chrome 62.0 for android|UNK,New,,,mobile
3013831,Windows|Windows Vista|chrome 49.0|1366x768,Found,,match_status:2,desktop
3010340,Windows|Windows 8.1|chrome 62.0|1600x900,New,,match_status:2,desktop
3006948,Windows|Windows 10|chrome 62.0|1920x1080,Found,,match_status:2,desktop
3003260,MacOS|Mac OS X 10_13_1|safari generic|4096x2304,New,,match_status:2,desktop
3003286,iOS Device|iOS 11.1.2|mobile safari 11.0|2208x1242,New,,match_status:1,mobile
3000645,Trident/7.0|Windows 7|ie 11.0 for desktop|1366x768,Found,,match_status:2,desktop
3003287,Windows|UNK|chrome 62.0|UNK,Found,,,desktop
3010386,Windows|UNK|chrome 62.0|UNK,Found,,,desktop
3010427,Windows|Windows 10|chrome 62.0|1366x768,Found,,match_status:2,desktop
3003314,Windows|Windows 7|chrome 62.0|1024x768,New,,match_status:2,desktop
3003316,Windows|Windows 7|chrome 62.0|1024x768,Found,,match_status:2,desktop
3003319,Windows|Windows 7|chrome 62.0|1024x768,Found,,match_status:2,desktop
3007006,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3000693,Trident/7.0|Windows 10|ie 11.0 for desktop|UNK,Found,,match_status:2,desktop
3000683,iOS Device|iOS 11.1.2|mobile safari 11.0|1136x640,New,,match_status:1,mobile
3003332,iOS Device|iOS 11.1.1|mobile safari 11.0|2048x1536,New,,match_status:1,mobile
3003330,rv:11.0|UNK|ie 11.0 for desktop|UNK,New,,,desktop
3006992,Windows|Windows 10|chrome 62.0|1920x1080,Found,,match_status:2,desktop
3003331,iOS Device|iOS 11.1.2|mobile safari 11.0|2208x1242,Found,IP_PROXY:TRANSPARENT,match_status:1,mobile
3003310,Windows|Windows Vista|chrome 49.0|1280x800,Found,,match_status:2,desktop
3003334,iOS Device|iOS 11.1.2|mobile safari 11.0|2208x1242,Found,IP_PROXY:TRANSPARENT,match_status:1,mobile
3003335,rv:11.0|UNK|ie 11.0 for desktop|UNK,Unknown,,,desktop
3000694,iOS Device|iOS 11.0.3|mobile safari 11.0|1334x750,New,,match_status:1,mobile
3007035,Trident/7.0|Windows 7|ie 11.0 for desktop|1440x900,Found,IP_PROXY:TRANSPARENT,match_status:2,desktop
3003350,iOS Device|iOS 11.1.2|mobile safari generic|1334x750,New,IP_PROXY:TRANSPARENT,match_status:2,mobile
3013929,iOS Device|iOS 10.3.2|mobile safari 10.0|2208x1242,New,,match_status:1,mobile
3000691,,,,,
3003348,Trident/7.0|UNK|ie 11.0 for desktop|UNK,New,,,desktop
3010470,Windows|Windows 10|chrome 62.0|1600x900,New,,match_status:2,desktop
3003351,Windows|Windows 10|edge 15.0|UNK,Found,,match_status:2,desktop
3003352,Windows|Windows 7|chrome 62.0|1024x768,Found,,match_status:2,desktop
3010451,Windows|UNK|chrome 62.0|UNK,Found,IP_PROXY:ANONYMOUS,,desktop
3010513,Windows|Windows 10|chrome 62.0|1600x900,Found,,match_status:2,desktop
3003372,SAMSUNG SM-G950U Build/NRD90M|Android 7.0|samsung browser 6.2|2220x1080,New,,match_status:2,mobile
3003355,Windows|Windows 7|chrome 62.0|1024x768,Found,,match_status:2,desktop
3003359,SAMSUNG SM-G950U Build/NRD90M|Android 7.0|samsung browser 6.2|2220x1080,Found,,match_status:2,mobile
3003358,UNK|UNK|mobile safari 11.0|UNK,Found,,,mobile
3013930,Windows|Windows 10|chrome 62.0|UNK,Unknown,,match_status:1,desktop
3007030,Windows|Windows 10|edge 14.0|1366x768,New,,match_status:2,desktop
3003365,Windows|Windows 7|chrome 62.0|1024x768,New,,match_status:2,desktop
3013991,Windows|Windows 7|chrome 62.0|1440x900,Found,,match_status:2,desktop
3003375,MacOS|Mac OS X 10_11_6|chrome 62.0|1920x1080,Found,,match_status:2,desktop
3003361,Trident/7.0|Windows 7|ie 11.0 for desktop|1600x900,Found,,match_status:2,desktop
3003388,Windows|Windows 10|chrome 62.0|1280x1024,New,,match_status:2,desktop
3003389,Windows|Windows 7|chrome 62.0|1600x900,New,,match_status:2,desktop
3010495,Windows|Windows 7|chrome 62.0|1920x1200,New,IP_PROXY:ANONYMOUS,match_status:2,desktop
3007057,Windows|Windows Vista|ie|1366x768,New,,match_status:2,desktop
3007099,Windows|Windows 7|ie 11.0 for desktop|1920x1080,New,,match_status:2,desktop
3003407,rv:11.0|UNK|ie 11.0 for desktop|UNK,Unknown,,,desktop
3003418,Windows|Windows 7|firefox 57.0|1440x900,New,,match_status:2,desktop
3000722,MacOS|Mac OS X 10_12_6|chrome 62.0|1920x1080,Found,,match_status:2,desktop
3003481,SAMSUNG SM-G950U Build/NRD90M|Android 7.0|samsung browser 6.2|2220x1080,Found,,match_status:2,mobile
3013981,SAMSUNG SM-G950U Build/NRD90M|Android 7.0|samsung browser 6.2|2220x1080,Found,,match_status:2,mobile
3003436,iOS Device|iOS 10.3.1|mobile safari 10.0|2001x1125,New,,match_status:1,mobile
3003437,UNK|UNK|chrome 49.0|UNK,New,,,desktop
3000769,MacOS|Mac OS X 10_13_1|safari generic|2560x1440,New,,match_status:2,desktop
3003424,Windows|Windows 8.1|chrome 62.0|1600x900,Found,,match_status:2,desktop
3003444,iOS Device|iOS 10.3.1|mobile safari 10.0|2001x1125,Found,,match_status:1,mobile
3010580,Windows|Windows 10|edge 16.0|UNK,Found,,match_status:2,desktop
3010553,Windows|Windows 7|chrome 62.0|1280x800,New,,match_status:2,desktop
3003468,MacOS|Mac OS X 10_11_6|chrome 61.0|2560x1600,Found,,match_status:2,desktop
3003472,Windows|Windows 10|chrome 62.0|1366x768,Found,,match_status:2,desktop
3003473,Windows|Windows 10|chrome 62.0|1920x1080,Found,,match_status:2,desktop
3003475,Windows|Windows 7|chrome 62.0|1366x768,New,,match_status:2,desktop
3003476,Windows|Windows 10|chrome 62.0|1366x768,Found,,match_status:2,desktop
3014041,Windows|Windows 10|chrome 62.0|1366x768,New,,match_status:2,desktop
3003483,Trident/7.0|UNK|ie 11.0 for desktop|UNK,Found,,,desktop
3003485,UNK|UNK|chrome 62.0|UNK,Found,,,desktop
3010558,Windows|UNK|chrome 62.0|UNK,Found,,,desktop
3000784,iOS Device|iOS 11.1.2|mobile safari 11.0|1334x750,New,,match_status:1,mobile
3003509,UNK|UNK|chrome 62.0|UNK,Found,,,desktop
3003513,UNK|UNK|chrome 62.0|UNK,Found,,,desktop
3010633,rv:11.0|UNK|ie 11.0 for desktop|UNK,Found,,,desktop
3003518,iOS Device|iOS 11.0.2|mobile safari 11.0|2732x2048,New,,match_status:1,mobile
3003521,UNK|UNK|chrome 62.0|UNK,New,,,desktop
3000768,Windows|UNK|edge 14.0|UNK,Found,,,desktop
3010606,Windows|Windows 10|edge 15.0|UNK,New,,match_status:2,desktop
3003535,UNK|UNK|chrome 62.0|UNK,Found,,,desktop
3007253,Windows|Windows 7|chrome 62.0|1440x900,New,,match_status:2,desktop
3010595,UNK|UNK|firefox 57.0|UNK,New,,,desktop
3003556,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3003567,Windows|Windows 7|chrome 62.0|1680x1050,Found,,match_status:2,desktop
3007268,Trident/7.0|Windows 10|ie 11.0 for desktop|1920x1080,Found,,match_status:2,desktop
3007280,Windows|Windows 10|edge 15.0|1600x900,Found,,match_status:2,desktop
3010680,rv:57.0|Mac OS X 10.11|firefox 57.0|1920x1080,New,,match_status:2,desktop
3000862,Windows|Windows 10|chrome 62.0|1920x1080,New,,match_status:2,desktop
3010639,Windows|Windows 10|firefox 57.0|1920x1080,Found,,match_status:2,desktop
3000813,Windows|Windows 10|firefox 57.0|1600x900,New,,match_status:2,desktop
3014184,Windows|Windows 7|chrome 62.0|1024x768,New,,match_status:2,desktop
3003600,Trident/7.0|Windows 7|ie 11.0 for desktop|1920x1080,Found,,match_status:2,desktop
3010654,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3003607,SAMSUNG SM-J327T Build/NRD90M|Android 7.0|samsung browser 6.2|1280x720,Found,,match_status:2,mobile
3014231,Windows|UNK|chrome 62.0|UNK,Found,,,desktop
3007251,Trident/7.0|Windows 7|ie 11.0 for desktop|1680x1050,New,,match_status:2,desktop
3003618,rv:52.0|Windows Vista|firefox 52.0|1280x800,New,,match_status:2,desktop
3014142,MacOS|Mac OS X 10_10_5|chrome 61.0|1920x1080,Found,,match_status:2,desktop
3000895,MacOS|Mac OS X 10_13_1|safari generic|4096x2304,New,,match_status:2,desktop
3003616,iOS Device|iOS 11.1.2|mobile safari 11.0|1334x750,New,,match_status:1,mobile
3007285,SM-G900H Build/MMB29K|UNK|chrome 60.0 for android|UNK,New,,,mobile
3010712,Windows|Windows 7|chrome 62.0|1366x768,Found,,match_status:2,desktop
3007343,TRT-L53 Build/HUAWEITRT-L53|UNK|chrome 62.0 for android|UNK,New,,,mobile
3007269,Windows|Windows 7|chrome 62.0|1920x1080,Found,,,desktop
3010723,rv:57.0|Mac OS X 10.12|firefox 57.0|1440x900,Found,,match_status:2,desktop
3003661,Windows|Windows 10|edge 15.0|UNK,New,,match_status:2,desktop
3003665,iOS Device|iOS 11.1.2|mobile safari 11.0|1334x750,New,,match_status:1,mobile
3010720,rv:11.0|Windows 10|ie 11.0 for desktop|1920x1080,New,,match_status:2,desktop
3014273,iOS Device|iOS 11.1.2|mobile safari 11.0|1334x750,Found,,match_status:1,mobile
3014183,Android 6.0.1|UNK|android webview 4.0|UNK,New,,,mobile
3003685,iOS Device|iOS 10.3.3|mobile safari 10.0|1136x640,New,,match_status:1,mobile
3003695,iOS Device|iOS 10.3.3|mobile safari 10.0|1136x640,Found,,match_status:1,mobile
3010818,iOS Device|iOS 11.1.2|mobile safari generic|2208x1242,Found,,match_status:2,mobile
3000876,Windows|Windows 7|chrome 62.0|1600x900,Found,,match_status:2,desktop
3010759,Trident/7.0|Windows 7|ie 11.0 for desktop|1920x1080,New,,match_status:2,desktop
3003704,iOS Device|iOS 11.1.2|mobile safari 11.0|1136x640,New,,match_status:1,mobile
3010741,rv:11.0|UNK|ie 11.0 for desktop|UNK,Unknown,,,desktop
3007428,MacOS|Mac OS X 10_12_6|safari generic|1440x900,New,,match_status:2,desktop
3000943,UNK|UNK|chrome|UNK,New,,,desktop
3000942,Trident/7.0|Windows 7|ie 11.0 for desktop|1440x900,New,,match_status:2,desktop
3010788,Windows|Windows 10|edge 15.0|1920x1080,New,,match_status:2,desktop
3014251,iOS Device|iOS 11.1.2|mobile safari 11.0|2001x1125,New,,match_status:1,mobile
3014252,iOS Device|iOS 11.1.2|mobile safari 11.0|1334x750,Found,,match_status:1,mobile
3010853,iOS Device|iOS 11.1.2|mobile safari 11.0|2048x1536,New,,match_status:1,mobile
3014302,Windows|Windows 10|chrome 62.0|1920x1200,Found,,match_status:2,desktop
3014292,MacOS|Mac OS X 10_9_5|safari generic|2880x1800,Found,,match_status:2,desktop
3010764,SM-J700M Build/MMB29K|UNK|chrome 62.0 for android|UNK,New,,,mobile
3003747,Windows|Windows 10|edge 14.0|2160x1440,Found,,match_status:2,desktop
3000922,Windows|UNK|chrome 62.0|UNK,Found,,,desktop
3003754,iOS Device|iOS 11.1.2|mobile safari 11.0|2208x1242,New,,match_status:1,mobile
3003776,Windows|Windows 7|chrome 62.0|1920x1080,Found,,match_status:2,desktop
3003771,Windows|UNK|chrome 62.0|UNK,New,,,desktop
3003777,Windows|Windows 7|chrome 62.0|1920x1080,New,,match_status:2,desktop
3003779,Moto G Play Build/MPIS24.241-15.3-26|UNK|chrome 62.0 for android|UNK,New,,,mobile
3010792,iOS Device|iOS 11.1.2|mobile safari generic|2208x1242,Found,,match_status:2,mobile
3003782,Windows|Windows 7|chrome 62.0|1600x900,New,,match_status:2,desktop
3003783,Windows|Windows 10|edge 15.0|1920x1080,New,,match_status:2,desktop
3003784,Trident/7.0|Windows 10|ie 11.0 for desktop|1280x1024,Found,,match_status:2,desktop
3003802,Windows|Windows 10|chrome 62.0|1280x1024,New,,match_status:2,desktop
3014445,MacOS|Mac OS X 10_12_6|safari generic|1440x900,New,,match_status:2,desktop
3010894,Trident/7.0|Windows 7|ie 11.0 for desktop|1920x1080,Found,IP_PROXY:ANONYMOUS,match_status:2,desktop
3014442,MacOS|Mac OS X 10_12_6|safari generic|1440x900,Found,,match_status:2,desktop
3003821,iOS Device|iOS 10.3.3|chrome 62.0 for ios|2048x1536,Found,,match_status:2,mobile
3003822,Windows|Windows 10|chrome 62.0|1680x1050,Found,,match_status:2,desktop
3003758,UNK|UNK|firefox 57.0|UNK,New,,,desktop
3010895,Windows|Windows 10|firefox 57.0|1366x768,Found,,match_status:2,desktop
3014359,MacOS|Mac OS X 10_12_6|safari generic|1440x900,Found,,match_status:2,desktop
3003839,UNK|UNK|chrome 62.0|UNK,Found,,,desktop
3003841,Windows|Windows 10|chrome 62.0|1920x1080,New,,match_status:2,desktop
3010901,UNK|UNK|chrome 62.0|UNK,Found,,,desktop
3003832,Windows|Windows 10|chrome 62.0|1600x900,New,,match_status:2,desktop
3010914,Windows|Windows 10|firefox 57.0|1366x768,Found,,match_status:2,desktop
3010864,Windows|Windows 10|firefox 57.0|1366x768,Found,,match_status:2,desktop
3010955,Windows|Windows 10|firefox 57.0|1366x768,Found,,match_status:2,desktop
3010936,Windows|Windows 10|firefox 57.0|1366x768,Found,,match_status:2,desktop
3010950,Windows|Windows 10|firefox 57.0|1366x768,Found,,match_status:2,desktop
3007566,,,,,
3010872,Windows|Windows 10|firefox 57.0|1366x768,Found,,match_status:2,desktop
3010976,Windows|Windows 10|firefox 57.0|1366x768,Found,,match_status:2,desktop
3010880,Windows|Windows 10|firefox 57.0|1366x768,Found,,match_status:2,desktop
3010967,Windows|Windows 10|firefox 57.0|1366x768,Found,,match_status:2,desktop
3014406,MacOS|Mac|safari generic|1366x768,Found,,match_status:2,desktop
3010919,Windows|Windows 10|firefox 57.0|1366x768,Found,,match_status:2,desktop
3003885,Nexus 6P Build/OPR5.170623.011|Android 8.0.0|UNK|2562x1442,New,,match_status:2,mobile
3003886,MacOS|Mac OS X 10_12_6|safari generic|2560x1600,New,,match_status:2,desktop
3007556,Trident/7.0|Windows 10|ie 11.0 for desktop|1920x1080,New,,match_status:2,desktop
3007495,rv:56.0|Mac OS X 10.11|firefox 56.0|1440x900,Found,,match_status:2,desktop
3003900,,,,,
3003920,Windows|Windows 10|edge 16.0|1600x900,Found,,match_status:2,desktop
3003925,UNK|Android|chrome 62.0|801x480,Found,,match_status:2,mobile
3001002,Windows|Windows 10|edge 14.0|1920x1080,Found,,match_status:2,desktop
3003930,iOS Device|iOS 10.3.3|mobile safari 10.0|1136x640,New,,match_status:1,mobile
3010981,MacOS|Mac OS X 10_10_5|safari generic|1440x900,Found,,match_status:2,desktop
3003932,Windows|UNK|chrome 62.0|UNK,New,,,desktop
3014569,Windows|Windows 8.1|chrome 62.0|1920x1080,New,,match_status:2,desktop
3007641,MacOS|Mac OS X 10_13_1|safari generic|2560x1600,Found,,match_status:2,desktop
3014582,Windows|Windows 8.1|chrome 62.0|1920x1080,Found,,match_status:2,desktop
3014564,Windows|Windows 10|chrome 62.0|1366x768,New,,match_status:2,desktop
3003949,Trident/7.0|Windows 10|ie 11.0 for tablet|2736x1824,New,,match_status:2,desktop
3007569,Windows|UNK|chrome 62.0|UNK,Found,,,desktop
3001041,Windows|UNK|chrome 62.0|UNK,Found,,,desktop
3014538,Windows|UNK|chrome 62.0|UNK,New,,,desktop
3003973,Trident/7.0|Windows 7|ie 11.0 for desktop|1280x1024,New,,match_status:2,desktop
3007607,Windows|Windows 7|chrome 62.0|1920x1080,New,,match_status:2,desktop
3001039,Windows|Windows 7|chrome 62.0|1280x1024,New,,match_status:2,desktop
3014622,MacOS|Mac OS X 10_12_6|chrome 62.0|1920x1080,Found,,match_status:2,desktop
3011016,Windows|Windows 10|chrome 62.0|1600x900,New,,match_status:2,desktop
3004024,Windows|UNK|chrome 62.0|UNK,New,,,desktop
3014623,Windows|Windows 10|edge 15.0|UNK,Found,,match_status:0,desktop
3004032,MacOS|Mac OS X 10_13_1|safari generic|1920x1080,Found,,match_status:1,desktop
3001089,iOS Device|iOS 10.2.0|mobile safari 10.0|1136x640,New,,match_status:1,mobile
3004037,UNK|UNK|safari generic|UNK,Unknown,,,desktop
3004070,Trident/7.0|Windows 10|ie 11.0 for tablet|1920x1080,Found,,match_status:2,desktop
3014706,SGP521|UNK|chrome 62.0 for android|UNK,Found,,,mobile
3014670,UNK|UNK|chrome 62.0|UNK,Found,,,desktop
3004040,Windows|UNK|edge 15.0|UNK,Found,,,desktop
3004097,VS988 Build/NRD90U|Android 7.0|chrome 62.0 for android|2672x1440,Found,,match_status:2,mobile
3004045,Windows|Windows 10|edge 15.0|1680x1050,New,,match_status:2,desktop
3014708,Windows|UNK|chrome 62.0|UNK,Found,,,desktop
3004030,iOS Device|iOS 11.0.3|mobile safari 11.0|2048x1536,New,,match_status:1,mobile
3011098,rv:11.0|UNK|ie 11.0 for desktop|UNK,New,,,desktop
3004058,Trident/7.0|Windows 7|ie 11.0 for desktop|UNK,New,,match_status:2,desktop
3004059,UNK|UNK|safari generic|UNK,Unknown,,,desktop
3014611,SM-G531H Build/LMY48B|UNK|chrome 57.0 for android|UNK,Found,,,mobile
3007713,Windows|Windows 10|chrome 62.0|1920x1080,Found,,match_status:2,desktop
3011143,Windows|Windows 7|chrome 62.0|1280x1024,Found,IP_PROXY:ANONYMOUS,,desktop
3004081,Trident/7.0|Windows 10|ie 11.0 for desktop|1600x900,Found,,match_status:2,desktop
3014761,UNK|UNK|chrome 56.0|UNK,New,,,desktop
3014721,iOS Device|iOS 11.1.1|mobile safari 11.0|2048x1536,New,,match_status:1,mobile
3004079,UNK|UNK|safari generic|UNK,Unknown,,,desktop
3001092,Trident/7.0|Windows 7|ie 11.0 for desktop|UNK,New,,match_status:2,desktop
3004084,UNK|UNK|safari generic|UNK,Unknown,,,desktop
3007791,Windows|Windows 10|edge 15.0|1366x768,New,,match_status:2,desktop
3001116,MacOS|Mac OS X 10_13_1|safari generic|2560x1600,Found,,match_status:2,desktop
3011068,Moto C Build/NRD90M.063|UNK|chrome 62.0 for android|UNK,New,,,mobile
3004119,MacOS|Mac OS X 10_11_6|chrome 62.0|4096x2304,Found,,match_status:2,desktop
3001098,MacOS|Mac OS X 10_11_6|chrome 62.0|2560x1600,New,,match_status:2,desktop
3011110,LG-K410 Build/LRX22G|UNK|chrome 59.0 for android|UNK,New,,,mobile
3004113,Trident/7.0|Windows 7|ie 11.0 for desktop|1920x1200,New,,match_status:2,desktop
3004061,Windows|Windows 7|chrome 62.0|3441x1440,Found,,match_status:2,desktop
3014805,Trident/7.0|Windows 7|ie 11.0 for desktop|1920x1080,Found,,match_status:2,desktop
3004128,Windows|Windows 10|opera 49.0|UNK,Unknown,,match_status:0,desktop
3004132,Windows|Windows 10|edge 15.0|UNK,Found,,match_status:2,desktop
3004139,MacOS|Mac OS X 10_12_6|safari generic|1920x1080,Found,,match_status:1,desktop
3004141,Windows|Windows 10|opera 49.0|UNK,Unknown,,match_status:0,desktop
3001160,iOS Device|iOS 11.1.2|mobile safari 11.0|2208x1242,New,,match_status:1,mobile
3011169,Windows|UNK|chrome 62.0|UNK,Found,,,desktop
3014749,Trident/7.0|Windows 7|ie 11.0 for desktop|1680x1050,New,,match_status:2,desktop
3004134,Trident/7.0|Windows 10|ie 11.0 for desktop|UNK,Found,,match_status:2,desktop
3014747,Windows|UNK|chrome 62.0|UNK,Found,,,desktop
3004123,Windows|Windows 10|firefox 57.0|UNK,New,,match_status:2,desktop
3007806,Trident/7.0|Windows 10|ie 11.0 for desktop|1600x900,New,,match_status:2,desktop
3004176,MacOS|Mac OS X 10_9_5|opera 49.0|1280x800,New,,match_status:2,desktop
3004096,Windows|Windows 10|firefox 57.0|1920x1080,New,,match_status:2,desktop
3014739,iOS Device|iOS 11.1.2|mobile safari 11.0|2436x1125,New,,match_status:1,mobile
3007782,Windows|Windows 10|chrome 62.0|1920x1080,Found,,match_status:2,desktop
3004197,SM-G935F Build/MMB29K|UNK|chrome 62.0 for android|UNK,New,,,mobile
3004266,Windows|Windows 10|edge 15.0|UNK,Found,,match_status:2,desktop
3011215,iOS Device|iOS 11.1.2|mobile safari 11.0|1334x750,New,,match_status:1,mobile
3004209,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3004189,Windows|Windows 10|edge 15.0|UNK,Found,,match_status:2,desktop
3007781,Windows|Windows 10|chrome 62.0|1920x1080,Found,,match_status:2,desktop
3014872,UNK|UNK|chrome 62.0|UNK,New,,,desktop
3011213,Windows|Windows 7|chrome 62.0|1680x1050,Found,,match_status:2,desktop
3011225,Moto C Plus Build/NRD90M.05.022|UNK|chrome 56.0 for android|UNK,New,,,mobile
3007869,Trident/7.0|Windows 7|ie 11.0 for desktop|UNK,New,,match_status:2,desktop
3004240,LG-X180g Build/LMY47I|UNK|chrome 46.0 for android|UNK,New,,,mobile
3004244,UNK|UNK|mobile safari 10.0|UNK,Unknown,,,mobile
3004245,Windows|Windows 7|chrome 62.0|1920x1080,Found,,match_status:2,desktop
3001176,Windows|Windows 7|chrome 62.0|1280x1024,Found,IP_PROXY:HIDDEN,match_status:2,desktop
3014921,Trident/7.0|Windows 10|ie 11.0 for tablet|UNK,Found,,match_status:2,desktop
3014938,iOS Device|iOS 11.1.2|mobile safari 11.0|2208x1242,New,,match_status:1,mobile
3004258,iOS Device|iOS 11.1.2|mobile safari generic|1334x750,New,,match_status:2,mobile
3004259,Windows|Windows 7|chrome 62.0|1600x900,Found,,match_status:2,desktop
3001172,Windows|Windows 7|chrome 62.0|1280x1024,Found,IP_PROXY:HIDDEN,match_status:2,desktop
3011187,MacOS|Mac OS X 10_13_1|safari generic|1440x900,New,,match_status:2,desktop
3011180,Windows|Windows 7|chrome 62.0|1280x1024,Found,IP_PROXY:HIDDEN,match_status:2,desktop
3011273,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3004279,SM-G925P Build/NRD90M|UNK|chrome 56.0 for android|UNK,Found,,,mobile
3011284,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3004284,Windows|UNK|chrome 62.0|UNK,New,,,desktop
3011265,UNK|UNK|mobile safari 11.0|UNK,Unknown,,,mobile
3004294,es-us|UNK|android webview 4.0|UNK,Unknown,,,mobile
3004296,iOS Device|iOS 11.1.2|mobile safari 11.0|2208x1242,New,,match_status:1,mobile
3011236,Windows|Windows 7|chrome 62.0|1280x1024,New,IP_PROXY:HIDDEN,match_status:2,desktop
3004300,Windows|Windows 10|chrome 62.0|1366x768,New,,match_status:2,desktop
3004303,iOS Device|iOS 11.1.2|mobile safari 11.0|2208x1242,Found,,match_status:1,mobile
